,title,link
174,《读书》首发 | 桑农：《千里江山图》中的历史密码,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133988&idx=1&sn=b86c589bbbd43c260e39bc6a1cc1b9a7&chksm=845ab151b32d3847379293497c1ec974ef173468863f4b891b65b07a26771b85028da9970de4#rd
175,新刊速递：2017年第10期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133988&idx=2&sn=938d839700580c8e1fe2119eff7b46c2&chksm=845ab151b32d384704bd968fd8a9465a825bb773cd1c494f4e8b1194f805ddd80523abe4d710#rd
176,新刊 | 李丹婕：后上官婉儿时代与冯道的历史世界,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133984&idx=1&sn=ceebd4711246b427a1c4b97b7c467c81&chksm=845ab155b32d38439ab3d919c7928cce87d6f709a5067942df69614bca47e11cb0dfef055fa4#rd
177,读书与自学 | 黄裳：读画记,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133959&idx=1&sn=79ef0060b455c5c8d355a612c518bee9&chksm=845ab172b32d386481870bea28a6bc06d7d4e1d1e842be775dc4d075aa30528272e99bc54e73#rd
178,新刊 | 高臻：你不可能是个例外——阿伦特笔下的一个犹太妇女,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133955&idx=1&sn=b73d967bb24eb8d1b844895b0cafb49d&chksm=845ab176b32d3860211a8fb95fa7ee16981ca8b2ff54d9ba06b60785933f83a7dc6c11b7cdd9#rd
179,新刊 | 孔元：重新发现博丹——欧洲民族国家的两种叙事,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133954&idx=1&sn=1cb0b1f4de951d2a9fc421b2eb8a7cf2&chksm=845ab177b32d3861ffc95403c1d3cd6d8010b2752fb5ea380da364d93725361b9aee29340625#rd
180,读书与自学 | 金克木：怎样读汉译佛典——略介鸠摩罗什兼谈文体,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133929&idx=1&sn=724cfe1c194c4eee92f4f1f9d7175009&chksm=845ab11cb32d380a5acfca5e3b48e989eae25daa2fa842b2a05367d94bcb4642faa203d1d55f#rd
181,新刊 | 张伟劼：拉丁美洲需要什么样的文学？,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133927&idx=1&sn=3d9e7831ca85357cb675e733778ab163&chksm=845ab112b32d3804fd4d0dfd432f4aa4847612c66fcb307a1778d50eec0fc2f929f14ad2350f#rd
182,新刊 | 谢一峰：南宋史学的三重阴影,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133926&idx=1&sn=ed9524acfabf93bcf40821a3a1ade7f6&chksm=845ab113b32d3805ac4417c889ca4cb690f1048636ef5fba8dc07d6dd7ac736ae4db89e46996#rd
183,911·公号推荐丨起火的世界，我们携手关注,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133926&idx=2&sn=917838e0faae36e3d964dde7430cd9c0&chksm=845ab113b32d38059ee7888a6640e0dedeb348e98df77afb3632ce5f3f8e0dd3e7f05c8d7952#rd
184,读书与自学 | 聂绀弩：我的“自学”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133922&idx=1&sn=1231129a2bbe0f46a9f2124f7e2adea5&chksm=845ab117b32d380128608a8632ac7693bf227fb8ab3515f96300f09cfd726f2b4335a1d1cedf#rd
185,新刊 | 邢承吉：他们是发不出声音的人,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133910&idx=1&sn=9c8635b17b7465255a897820747b3209&chksm=845ab123b32d383599f395613172a84fd5122ab276cf11794d8ba67499ec53687792b64bf037#rd
186,首发 | 王炎：文明比较，还是文化偏见？,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133901&idx=1&sn=4ff16fbbe20feb13d020b71832593d06&chksm=845ab138b32d382e2df7d0f092caeba8dc5c204e1acfa1e2eac015846afb03f0cc884f75ac6e#rd
187,《读书》首发 | 张振涛：追寻民间抄本无双谱,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133900&idx=1&sn=e19e6b03f737a5959450242b7c92fe25&chksm=845ab139b32d382f8866ec636b5e133a824b9493c66006f2e7aa10e3cdf5360f69bf1992e3be#rd
188,七夕 | 刘宗迪：遥看牵牛织女星,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133899&idx=1&sn=5fe8e277d2d5e684c5a751ca8c90d564&chksm=845ab13eb32d38284ac6b8037edf8435c340a21e8f1a2f7d66c673cbe9cd98f9d23046cb8225#rd
189,李洁非：弄潮儿向涛头立,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133899&idx=2&sn=58c541bdd1115e1627d361ab6130b031&chksm=845ab13eb32d382895c3b659e77f84c86adcc6e2235bdfa119cb82ca8853eb0b64dcfc696ad6#rd
190,新刊速递：2017年第9期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133876&idx=1&sn=93ab6013fa57458a473ed855140b38d4&chksm=845ab2c1b32d3bd7fa90bc311cf495378261cb5b30d29a900ab8ba8b2fed5aac48f2ce1344ea#rd
191,新刊 | 左亦鲁：原旨主义与本真运动——宪法与古典音乐的解释,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133875&idx=1&sn=7266a71cf12c7ec0c01e0c586d65464a&chksm=845ab2c6b32d3bd028be8499d44d967c9cf044b00fbca07d4ebaabacbdf83e667d70999d7b95#rd
192,新刊 | 邱永志：朱棣为何梦追忽必烈时代,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133872&idx=1&sn=a7fb4e2537bfeded1b4d51f4fa1a45ff&chksm=845ab2c5b32d3bd3701aa47d0eb68e3980e1afd427e7698e25e4f9b76eb5b70031c93db9a51a#rd
193,黄裳：清刻之美,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133868&idx=1&sn=afe089a68038e8c50f39dd9fa5d68e17&chksm=845ab2d9b32d3bcf52858114ca3ea55e842c3b279f7a8e0c3d5338bea2fcf720077932872edb#rd
194,新刊 | 孙英刚：艾娜克佛教浮雕中的观念和政治,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133867&idx=1&sn=5ee83adc98b38a8cba0651257b0f603c&chksm=845ab2deb32d3bc8eeda56fc586a336fad173534c2a0f0012fb0f9cc938d0937003e60ba7aa3#rd
195,新刊 | 包慧怡：纸上的黑夜——米开朗琪罗隐秘的诗歌世界,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133866&idx=1&sn=ce1fb3b3483cbf3d07ea3306a4a1b0f5&chksm=845ab2dfb32d3bc9375814fbd30e2c4d29725cc5b192bbdc39d233aa8e53f7e6a887d984294d#rd
196,新刊 | 陈恒：当代史学家眼中的世界历史知识谱系,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133852&idx=1&sn=af7c34fc7bf6a0c1d22944ca9a99879f&chksm=845ab2e9b32d3bffc2e012b7d7560cf4ac20d06fcae80ea8d8d0f50792fe8248a3426194a867#rd
197,新刊 | 陈平原：编一册少数民族文学读本，如何？,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133851&idx=1&sn=f2eccbbf77846c6f699bba7397e23cdf&chksm=845ab2eeb32d3bf85d5b605e1e6e05f0e54f5b41a0c61e7580e1cb4f9a0d0238fa414438a5d9#rd
198,王炎：沉睡谷的无头骑士,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133847&idx=1&sn=109069e594e339f500b5f372e5704b7d&chksm=845ab2e2b32d3bf4906be9f0300ae18c58f24219f73b0a606f4c0c6f2d464dc287a24d580f9c#rd
199,首发 | 西学与中国 ——当代中国学术的问题与可能,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133846&idx=1&sn=79e02b765198a9cd5ed3e9056e9400ae&chksm=845ab2e3b32d3bf5d413e267b132f26738d2285b32ffdcca62d1e5b38c3284f126b6d13c2da6#rd
200,《读书》首发 |  江晓原 穆蕴秋：综述为王——影响因子和期刊的另一种异化,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133845&idx=1&sn=9ac3ca1d2373d16cbf31f230d4117483&chksm=845ab2e0b32d3bf6993a9ca9bb23ee5eb7e3468d80f65ee9ad37cccb6a38dbe3a9394c9adcf7#rd
201,新刊速递：2017年第8期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133845&idx=2&sn=ed44887514c62eb74bf60c7dacf1b2ec&chksm=845ab2e0b32d3bf61ce09d25d38f6ba63b393e6a50aafe3814ec59b0d6f2e4e00e6942608363#rd
202,刘宗迪：惟有大地上歌声如风,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133837&idx=1&sn=749025ace73a654c57fae4cda509381a&chksm=845ab2f8b32d3beea4769c17e360509e173a4fb5a0b4894007b4f88b9c759f9e87175ebe4e55#rd
203,新刊 | 朱红：花开半妍的意味,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133836&idx=1&sn=5c4969fc65d76def84dc36592cdfce31&chksm=845ab2f9b32d3bef9ca4a78db1fbe0e809ef89220db531e387cf778fa68ce52ec3a3941873b4#rd
204,新刊 | 刘运峰：从孙犁手迹看其晚年生活与心态,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133835&idx=1&sn=47f23ca92ec122f65ca60e5cb2be2222&chksm=845ab2feb32d3be8626ff2bd4ecc0e946d225d8c20a08f09010e9b9eadfa2fe55a475e599a5f#rd
205,大暑，来晒一波《读书》的书光树影,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133831&idx=1&sn=d9bf9633289408d7129cb6a3c06935c8&chksm=845ab2f2b32d3be454cb6cb18b6a8a12798932461052116a0644b3d2cd68704cf0cb6aaf5b66#rd
206,新刊 | 徐芃：杨家的《夜奔》,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133830&idx=1&sn=eacb2c185c02d894de8df400ac022d12&chksm=845ab2f3b32d3be551a3f4cce83ef4e5cee065cab14e2228b7d2f174983ac49b07333e84987e#rd
207,新刊 | 张欣：为喜悦所惊，如风般不安,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133829&idx=1&sn=aeb61fc0398a909323290edae3276621&chksm=845ab2f0b32d3be619e0efb199f0653a2c2d2136820d1e16ccdc583b2d4db3eac8d97d6aa712#rd
208,李庆西：剖白大军师——其实他比你想象的更谨慎,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133811&idx=1&sn=801f540e0ceb34b0a9ccd01d5ca4896a&chksm=845ab286b32d3b902adda0cfd103552bfd7c165274e91e85a6eaebfce36e002f73527420adb6#rd
209,李行健：难忘王均先生,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133807&idx=1&sn=961686aa191e54064509915628a80ec0&chksm=845ab29ab32d3b8c8dba05c2d7411c1dcc2af8270f328fb03a5f90ac108f27406ee8a7f92fb3#rd
210,你爱对《爱乐》了吗？,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133806&idx=1&sn=c43a766bf3b4d9881cb14c8abd193ef1&chksm=845ab29bb32d3b8d60ac1c374a840fcb8c2302ef01f6ccc0e2ebfd7c6aa356eae415811428ea#rd
211,孔令伟：拉达克与清朝欧亚情报网的建立,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133803&idx=1&sn=7be8735215edc762b09b3bc602177f2b&chksm=845ab29eb32d3b88a8d8d280d4ba4a6a8710b80c20ae07c7373f8402edf354de2629b8d7199d#rd
212,抗日前史 | 董炳月：安重根的遗产,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133800&idx=1&sn=028f320d47e72869fe7513e664bf846d&chksm=845ab29db32d3b8b895cbe34cfb161f203583b6a2b267e00f5828d52a42d8a3df5748912f168#rd
213,新刊 | 罗志田：学问真性情：梁漱溟的批评与被批评,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133799&idx=1&sn=9d57a958c42b5e2749232df55be169c0&chksm=845ab292b32d3b84abcf4753b839cdd3cb645c19e4b3a0b494a01b7482a7960f698391a3e454#rd
214,美国独立日 | 田雷：一九三七：美国最高法院到了最危险的时刻,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133798&idx=1&sn=955aeeb23cc63c02066cbffcd669a89a&chksm=845ab293b32d3b85a2f25f30072313363d2e8feb6c1d03734ef1e3e0734ac3fbd849e527e3fc#rd
215,新刊 | 欧树军：美国军政关系的变与不变,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133791&idx=1&sn=7f6a76d7b222994e1cf8f587c6e37e42&chksm=845ab2aab32d3bbcf0c7e8dd4cfc3806bdc73146c6cd2c4d2dba9e7d84494e40ae757048b036#rd
216,葛剑雄：中国历史疆域的再现 ——评《中国历史地图集》,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133785&idx=1&sn=02feccbdfb3ac13a02ef1d53119249cc&chksm=845ab2acb32d3bba2d16e5a6b1ef0670199b53c362add9b3bd6e93c8f1917dca386f661e8e05#rd
217,首发 | 西学与中国 ——当代中国学术的问题与可能,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133781&idx=1&sn=12a67e027537cb085ad3f01b21802245&chksm=845ab2a0b32d3bb68f4ace1d102d9aa0e6b73c7437c6d1aa5027e044ef91c0fa8e979e59f57c#rd
218,首发 | 姜奇平：分享为什么经济,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133780&idx=1&sn=63cb30ca60237c2f160937001900e48e&chksm=845ab2a1b32d3bb7afa6cda4038f14b723f330909d72bf194982dac63639b906e44eac7244d6#rd
219,新刊速递：2017年第7期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133780&idx=2&sn=4f31238514e6be012927bd6c645e03ce&chksm=845ab2a1b32d3bb78f992813af939ccd61649d7205eab29e2b7a9c9b00750a9848c4346c437f#rd
220,黄裳：谈“善本”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133771&idx=1&sn=368ffc5134cf05752dac3506f38e9272&chksm=845ab2beb32d3ba8e5df408b692978df4a23a8ce4392349ac775393623420423c581d866fbd9#rd
221,新刊 | 邱士杰：重温“经济学的民族形式”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133770&idx=1&sn=a71745de5cd58591de076a9c9063ad84&chksm=845ab2bfb32d3ba9d23aed312ce403d9ab3f226beb65acc285abf152db2d935a5e9f348268c6#rd
222,新刊 | 刘焱：民间技艺与社会转型： 一个造纸村的兴衰史,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133768&idx=1&sn=ef67af5cf1f7d678a771299ca0382c76&chksm=845ab2bdb32d3bab3de310d6fccc95bc869fc731bfcbd2d8e84f2bde25570c7656c87a4c7a9e#rd
223,戴燕：我在中华书局的十五年,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133766&idx=1&sn=948e7896622260b8c57c69dfb2ebdb57&chksm=845ab2b3b32d3ba50c182e42fd28e944566bd554533580795c9a610bf2ad3b4e9bf678cefa50#rd
224,新刊 | 蒋晖：马里卡纳没有来临的春天,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133760&idx=1&sn=fcbacd92cc791507ce60e8c434338439&chksm=845ab2b5b32d3ba33f6b89e7f87a69f7899c7117a1f97574d53fc6b2e2eae05fc71f87b9aace#rd
225,新刊 | 傅刚：围观公元前七一〇年宋国的弑君事件,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133759&idx=1&sn=a8e529b2e0340e2804c397a358736ef6&chksm=845ab24ab32d3b5cea47a7758458f11f7dd48b0253de0271d78dbd79983fb7a0d47330779297#rd
226,吕叔湘：错字小议,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133751&idx=1&sn=5f1bf25a1041d2ecda76ae6f3c5a49c5&chksm=845ab242b32d3b541540b6242f0344395284ec4cf3c5f3af723bcb535b3ac554b3787804816d#rd
227,新刊 | 杨俊杰：大清侍卫清福和小洪堡——一本《三国志演义》的万里西行,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133741&idx=1&sn=bced4e49191a58df7aaf76c625df650d&chksm=845ab258b32d3b4eac3b1c3a7cf4e03d4d68bb352afe6fbf6bed22f625c288d3566f2537ee29#rd
228,新刊 | 高峰枫：拉丁文的社会史,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133735&idx=1&sn=adb0709f1eff35a31a970c1b728228d7&chksm=845ab252b32d3b44ef44d2e4c3a53e9ac9015e45cd390a64639dfed4e36b7f9249b266cd246f#rd
229,六一专稿 | 王家新：汉语的未来,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133725&idx=1&sn=2638b20544cb12d9dcd7f8a6d81beb34&chksm=845ab268b32d3b7eeb95881172b6a3de7126f4260b93970501fcdbdc8ecf5e91ba6a571b42e5#rd
230,新刊 | 李欧梵：理论于我有何“用”？——中国现代文学研究和“理论”语言,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133724&idx=1&sn=1cb38cd2b0b1dac22418c8f95581c62f&chksm=845ab269b32d3b7fe5fcb84c9f7b770e470edeb9b7f57535b5117e284acc5a24a0bf79b4a42f#rd
231,首发 | 周晓虹：东亚的审读与傅高义的人生,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133723&idx=1&sn=ddb5f9cb3ff1d88f7d92040066c43efe&chksm=845ab26eb32d3b783dea3ac845894a67c944ccb75994306675173bbaaa0a1495dfb91adaef7e#rd
232,西川：乌托邦札记,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133722&idx=1&sn=e1b59bda3374a3de17df1803aad5e54b&chksm=845ab26fb32d3b790337e146396f8a9da21e544b610fa7461bee17477e1226c568466a434ad4#rd
233,首发 | 韩少功：当机器人成立作家协会,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133718&idx=1&sn=c5fbe827a11cbda4a0dd9faca562a91e&chksm=845ab263b32d3b754fdabaaa80dea1b92021025d6095a1489d494f044630e3e75e358ef2beb4#rd
234,新刊速递：2017年第6期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133711&idx=1&sn=0eee6e9bc7cba51dd2a6b63c9f139cde&chksm=845ab27ab32d3b6cfc7f547a6691057c5290442fce24074ace55eaee0860bf7c3a798f4f9e5d#rd
235,张中行：《史记》妙笔三例,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133710&idx=1&sn=2d1cfdd35a31f251442c5a43bbafa231&chksm=845ab27bb32d3b6d518895fa8f43fd8a49f9d74fdce913f248139e1be5f1c8b72cd962a6a5c9#rd
236,新刊 | 左东岭：从知识型阅读到研究型阅读,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133706&idx=1&sn=592cb62cd3151f6d443b4ed41371f510&chksm=845ab27fb32d3b69fe6c0a65df202690d866633bdfd77652f5832b7a94e1d9f428aca7d3c4ef#rd
237,新刊 | 许倬云：从“体国经野”到全球化,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133700&idx=1&sn=b8b556a8acf0099670c526088ec5e15f&chksm=845ab271b32d3b6797697d6881deec92e46aa221385d8047b2928d838d927596bdf729434f49#rd
238,王培元：读王富仁随笔集《说说我自己》,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133697&idx=1&sn=48bfbec6f3bc0be0480feb4b0c3073d4&chksm=845ab274b32d3b62868269d6541a7b5e6d51e5f8db9424ffe379721b40cce4ff65fdf07a9fba#rd
239,新刊 | 韩东育：东亚的“殷”魂,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133694&idx=1&sn=635aadab31dcfa20c7d0de8df45b28f6&chksm=845ab20bb32d3b1dd6ffeba63c49403d693d1ed196fb29e94e5846479e95f541a7e1d55ee8f8#rd
240,新刊 | 徐贲：逆境忧患与抑郁现实主义,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133692&idx=1&sn=af570b0e6e85e60eaf402b17ecbb846c&chksm=845ab209b32d3b1fde2de341e8d743f2780cebbd27e31cc5d4bcdb4cab3e54cd8902d25eccb4#rd
241,钱满素：梭罗的账单,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133690&idx=1&sn=e23d1819e8ae399f7e38a7659c473dfc&chksm=845ab20fb32d3b1966766df46876b313a68b2aa4bad35a9e24a82ffcfe4c46987f35f7871271#rd
242,新刊 | 汪毅霖：大数据时代的经济计算,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133687&idx=1&sn=786ac7349cc7a0a1432bc004e446a704&chksm=845ab202b32d3b1484ce86792fa5874ac1f5be17a285f793fc83d6056fd11c0935a3cba649df#rd
243,新刊 | 尤西林：劳动的涵义与意义,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133685&idx=1&sn=bd3f4ccd42b937fba394d49e1eba0dec&chksm=845ab200b32d3b164d1b2562d445fbc445b2c9f34b34b942c8e4dc01269bd6bdb5c9fd68d583#rd
244,李辉：以平实而致远,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133684&idx=1&sn=951267f9c1fa579a305e93fd22244c2e&chksm=845ab201b32d3b1715e8744802935b9f9448d8327c60e035cad5c7a88d06c03aae7ea80f6d9c#rd
245,新刊 | 孙歌：杨绛的“打扫战场”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133675&idx=1&sn=993772126e93c4291acd4ba482751c49&chksm=845ab21eb32d3b0880ff37278387b0a13a3126593a26ddf48e8cb4229642e1137f6feff8647e#rd
246,《读书》首发 | 【“新人文精神”对话】如何把握我们这个复杂的时代,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133668&idx=1&sn=7d8a422b8b51d52e8565967172bd860b&chksm=845ab211b32d3b079a82051f1fa77a9121bdba6208e0f6f469a0c47df14d20e03fb38ed506de#rd
247,新刊速递：2017年第5期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133668&idx=2&sn=d08fea801744c9dffebeec576bc207b9&chksm=845ab211b32d3b07d4310c6f11426a910f79f915377ab892f1e50dbe91d844fdfddcef3902c9#rd
248,陈平原：也与武侠小说结缘,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133661&idx=1&sn=2c8bdced57f6539d74b341e977129de2&chksm=845ab228b32d3b3e4606339044ddb93ddfa2258f6c41ced51a98176219f8a62912cb22c34f0e#rd
249,新刊 | 汤莹：“不打不相识”： 翦伯赞与顾颉刚的学术交往,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133653&idx=1&sn=4f69b6ebcb7f89488e0894be2f6dfe9b&chksm=845ab220b32d3b36acc9c67d82cc351ef8e34abb49c6dbaf35f7bab64649695f49b11619ec19#rd
250,新刊 | 唐小兵：民国政治的真谛,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133639&idx=1&sn=400ab2f22793cd4ae98a5976abae2e91&chksm=845ab232b32d3b2471d4219f5876722dbb6e294046d0ff07b1aabe96c03fce38fe5c496a856a#rd
251,启功：玩物不丧志,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133633&idx=1&sn=cb5f5471a7d547e880def4eeee639b31&chksm=845ab234b32d3b22b5ce8237d0bfee8df4fafb7ea0a2723e52cc7e83731f8ce72495b2ad0663#rd
252,新刊 | 邢承吉：重溯美利坚的观念世界： 一七七六至一七八七,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133627&idx=1&sn=b8d6f0d1b30430c9329000053204895a&chksm=845ab3ceb32d3ad823f8742ddaa6119e2f8659646445cf49e7d4032511230ffe94dc6aec8862#rd
253,新刊 | 卢周来：一位“走上歧路”的经济学家——纪念托马斯·谢林,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133624&idx=1&sn=183b7abb770bbeccd6ea46ed66628aa9&chksm=845ab3cdb32d3adba329e98bf5fa06e4b39f0d9c6ee565c7a82f76269b4e1fc27925029a3ccc#rd
254,李长声 : 漫说一个三角锥，出版的,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133613&idx=1&sn=949797e836ed34015ebb452ec672fb4b&chksm=845ab3d8b32d3acee0b27ead811cb4a69ae98912b426dc5df4e1e32ba383610bbb4084c3ef04#rd
255,新刊 | 孙郁 : 世情与远思,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133603&idx=1&sn=4677936daae19206740f0b91c5e7ae28&chksm=845ab3d6b32d3ac0945bcb530d31c1b072d7efda12bdb6619c3208ee7d183bd8654a2b8b159d#rd
256,新刊 | 卜键 : 库页的伤逝——​读契诃夫《萨哈林旅行记》随想录,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133594&idx=1&sn=d05ff292afc13a4dc3b17fe80fc82410&chksm=845ab3efb32d3af9f18e3652a0ffb83fdc50c250784ef36701545226f3869ccb8c83c4ce9134#rd
257,赵鑫珊：书籍生命力纵横谈,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133588&idx=1&sn=4e45f293d493c5496af04d190f980fac&chksm=845ab3e1b32d3af76b911d580b0c0956dcd5f526bcb37084548f94e80f1d2f528c643c2030db#rd
258,《读书》首发 | 段志强:“世界屋脊”与“中央之国”,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133583&idx=1&sn=e948752b23693f6e6b0a15c2c0d7ffb3&chksm=845ab3fab32d3aec3575b45f15b83a88c056fa96b3bc85a751d0367ec5b526c1ec8fc66ef97e#rd
259,新刊速递：2017年第4期目录+封面,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133566&idx=1&sn=650feae624216d5ed9892fcb7ee4f130&chksm=845ab38bb32d3a9d173e2f52cd000c825b5714a845d33a063f488c434908be7f1f5b7d1679ee#rd
260,新刊 | 徐国琦：中美“共有历史”中的蒲安臣,http://mp.weixin.qq.com/s?__biz=MzA3ODk5NTAzNA==&mid=2652133560&idx=1&sn=da09d9ed3cc64d23110a070079ec8a5b&chksm=845ab38db32d3a9bac5d2bd112b638699598869c82fb35e2c0b1b0bda3b43a0c36501efbcd14#rd
