Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
581,【小说品读】牛学智：基于普遍人性的深层反思——简评严英秀的中短篇小说创作,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484152&idx=3&sn=965a98474c0a4b26032eb367f0a127f9&chksm=e8836f96dff4e680c2fec548a2a53a7441917a44f9670495e0e1ee22a3eff0a0adcc3ffc39b1#rd,3,2017-8-16,0.0,1.0,1.0,0.0,21.0,0.0,1.0,,,,
582,【工作动态】我院青年科研人员参加第十八次全国皮书年会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484145&idx=1&sn=b155733e818074e3b4142d5b72ac7d09&chksm=e8836f9fdff4e68947f39677d9630e01c86b0a09cd84083886423ad37fad52cf14c2f916e1f1#rd,1,2017-8-9,0.0,1.0,1.0,0.0,66.0,0.0,4.0,,,,
583,【社会关注】郝时远：守望好内蒙古这片草原热土,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484145&idx=2&sn=89f6542ea3e06c7edba6cafbb6124584&chksm=e8836f9fdff4e689585d7b7e7d31939f6cebd4712cf03474a555c8752f297dfab4e1d5a6daa5#rd,2,2017-8-9,0.0,1.0,1.0,0.0,55.0,0.0,1.0,,,,
584,【部门动态】宁夏地方史话丛书之《红寺堡史话》评审会召开,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484145&idx=3&sn=b6b372b7258cbb40ae547e58556c8d1f&chksm=e8836f9fdff4e6891c310aa3cf6f1edcf11a977397864c40330cf163b25043c2c1540a042817#rd,3,2017-8-9,0.0,1.0,1.0,0.0,41.0,0.0,1.0,,,,
585,【智库宁夏】宁夏全面推进新型智库建设 将打造以六大智库为核心的特色智库体系,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484138&idx=1&sn=a4d36218ed3baa48927acc89c03eeec2&chksm=e8836f84dff4e692aeb91dded590831fe04a3117321a57a7de0a6294c0f824ccb31b49cec4ba#rd,1,2017-8-4,0.0,1.0,1.0,0.0,52.0,0.0,1.0,,,,
586,【部门动态】中国少数民族古籍的盛宴 ——全国少数民族古籍“一展一会”在北京举行,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484138&idx=2&sn=c67b6ad7023e22a4bbaa620ebe4dc8e1&chksm=e8836f84dff4e69295d8ba96e3d6f9a79f72ee40b0a43471775f0283fe59a0ad8a6a3a5109ce#rd,2,2017-8-4,0.0,1.0,1.0,0.0,26.0,0.0,0.0,,,,
587,【工作要闻】贵州省社会科学院与我院开展信息化交流,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484128&idx=1&sn=1c3747038e4afca2652829bbf442a38d&chksm=e8836f8edff4e6981e363eff12bc8ba8b2f927e6fe9ba54d530b226935062e99a6778e3fd8b6#rd,1,2017-7-26,0.0,1.0,1.0,0.0,46.0,0.0,1.0,,,,
588,【喜报】我院7项课题获批2017年度自治区社科基金项目,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484128&idx=3&sn=a03526c6778fa9a7856a85f2b5ebff20&chksm=e8836f8edff4e6980025fd431ec101797f054a224d9cf64e8e9cb8617021bbe2b7b176deee8a#rd,3,2017-7-26,0.0,1.0,1.0,0.0,42.0,0.0,3.0,,,,
589,【媒体聚焦】中共中央政治局召开会议 分析研究当前经济形势和经济工作,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484125&idx=1&sn=909650bb2edb37b56a2e42fb5656b7d5&chksm=e8836fb3dff4e6a534c1da3a48a6691f92b08246164e727ce18460ff588a047f8709625afe7b#rd,1,2017-7-25,0.0,1.0,1.0,0.0,9.0,0.0,0.0,,,,
590,【学科动态】文化学学科举办“家风家规家训“学术沙龙,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484125&idx=3&sn=031f8311d5052c4732ee6a70d2af76e5&chksm=e8836fb3dff4e6a52b79ec8fe0acc694c03a041c257b680e26aab27cd03d7159bd6e052d044c#rd,3,2017-7-25,0.0,1.0,1.0,0.0,30.0,0.0,1.0,,,,
591,【调研实践】农村经济研究所赴固原市进行生态文明建设调研,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484125&idx=4&sn=00a439894c1e6e0d6e5a906d706a8de5&chksm=e8836fb3dff4e6a5dd575db3077a8543ee561d4d39cded6002b2df9f202731cb35380ff6b004#rd,4,2017-7-25,0.0,1.0,1.0,0.0,36.0,0.0,2.0,,,,
592,【工作要闻】宁夏社会科学院与中国社会科学院社会学研究所在银川联合举办“精准扶贫宁夏论坛”,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484115&idx=1&sn=e922c8196d33a43fe91d00f8ea9bdc53&chksm=e8836fbddff4e6ab4910b716dcef190747d1871b2610433110169f5d093c879e11cfeb642090#rd,1,2017-7-24,0.0,1.0,1.0,0.0,46.0,0.0,1.0,,,,
593,【学术活动】中国社会科学院社会学研究所陈光金、孙壮志研究员莅临我院讲学,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484115&idx=2&sn=66bffdf1997ce3a1df52b6e2703ad15b&chksm=e8836fbddff4e6abb04b64b51dd72e96ed6a43ef580da631a716a58b3d8001cc3520e4865932#rd,2,2017-7-24,0.0,1.0,1.0,0.0,38.0,0.0,2.0,,,,
594,【工作要闻】2017年全区地方志上半年总结暨石嘴山市修志工作观摩、培训会召开,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484110&idx=1&sn=9c4b6f485d69bb7ef8f9d7964b6cb22b&chksm=e8836fa0dff4e6b634b7c5cf6f00783d1cb0e23b902f96eab74681b3ea9dca076b450c6b1bf8#rd,1,2017-7-21,0.0,1.0,1.0,0.0,25.0,0.0,0.0,,,,
595,【领导讲话】推进精准扶贫 实现人民富裕——张进海书记在精准扶贫宁夏论坛上的致辞,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484110&idx=2&sn=17d8cc2fddd691e12e277baf58f98b9a&chksm=e8836fa0dff4e6b65ae935dac3bf2459e510095406d84604582199049f7965d66c768671d689#rd,2,2017-7-21,0.0,1.0,1.0,0.0,43.0,0.0,1.0,,,,
596,【领导讲话】张廉院长“精准扶贫宁夏论坛”总结讲话,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484110&idx=3&sn=1c924b77fac74add3c082e5eb90796da&chksm=e8836fa0dff4e6b6608e6555b743cb4e3b4b6ff7f3a050f6323fed624b7f5445198a845e6528#rd,3,2017-7-21,0.0,1.0,1.0,0.0,62.0,0.0,2.0,,,,
597,【媒体关注】深入贯彻落实习近平总书记东西部扶贫协作座谈会重要讲话精神座谈会在银川召开,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484097&idx=2&sn=68dcaf58eb57dcab81e588f758b59ff2&chksm=e8836fafdff4e6b94f6bb002bfef4403c09ac06bd7de25e17943c0f47a9730c93110e87891e9#rd,2,2017-7-20,0.0,1.0,1.0,0.0,28.0,0.0,0.0,,,,
598,【社科党建】弘扬延安精神  坚定理想信念 ——宁夏社科院举办党务工作者党性教育及业务理论专题培训班,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484092&idx=1&sn=5f04ceff64ed2f1a50b55c8ee44ae278&chksm=e8836fd2dff4e6c4e623d4eb96c592c8a21ab1af39819b8504b6eef55f742b8e8f233fc72202#rd,1,2017-7-16,0.0,1.0,1.0,0.0,71.0,0.0,5.0,,,,
599,【社会关注】更好服务实体经济—一论做好当前金融工作,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484092&idx=2&sn=f274a197546832afb43bd9e987cb6c1f&chksm=e8836fd2dff4e6c431cea8915d646b3eaea754213e12d67d8a9482e58c03d4d66bc29b5246ba#rd,2,2017-7-16,0.0,1.0,1.0,0.0,14.0,0.0,0.0,,,,
600,【智库宁夏】地方社科院：紧抓战略机遇 建设新型智库,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484092&idx=3&sn=d8f95d274494323465ee9cd86573ace0&chksm=e8836fd2dff4e6c486c66e1c279e0c9a0847e290842ec8c66d82faef489559a796254be8f59b#rd,3,2017-7-16,0.0,1.0,1.0,0.0,30.0,0.0,1.0,,,,
601,【部门动态】2017宁夏社会科学学术年会社会学分会：“社会保障事业发展与宁夏小康社会建设”学术研讨会顺利召开,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484092&idx=4&sn=12f496f9a74e4273c8236a54293ba12d&chksm=e8836fd2dff4e6c47d3950c80413f4498cbfd10a42ee35139d3115668c8daf5d205566c9c11e#rd,4,2017-7-16,0.0,1.0,1.0,0.0,29.0,0.0,1.0,,,,
602,【国难勿忘】80年前的今天，不能忘却的纪念！,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484083&idx=1&sn=277db5cb4eb05a6b2fe6ddf15d234b71&chksm=e8836fdddff4e6cb3ba6cc7f278be4ebfd82b71b6e360ede8ee7519058bd94563b8ee31f9022#rd,1,2017-7-7,0.0,1.0,1.0,0.0,17.0,0.0,1.0,,,,
603,【课题成果】李霞：宁夏内陆开放型经济试验区发展模式研究,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484083&idx=2&sn=d01d3ff5e74b50f1074530d46b840e73&chksm=e8836fdddff4e6cbe1301c7ede176b3a0666d7454e20732d80fd39eb8096e3ea00c1b3d513bc#rd,2,2017-7-7,0.0,1.0,1.0,0.0,100.0,0.0,0.0,,,,
604,【部门动态】《宁夏老照片》获批国家档案局重点专题开发项目,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484083&idx=3&sn=b6ca6598517d7fcf7ca781e94f76b8f7&chksm=e8836fdddff4e6cb29d6928a07628023b48efdb36519aadb29ef37f82a39646260402fc036b6#rd,3,2017-7-7,0.0,1.0,1.0,0.0,41.0,0.0,5.0,,,,
605,【工作要闻】宁夏社科院举办纪念建党96周年系列活动,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484066&idx=1&sn=3718d876d098f05495d32a8d8d054488&chksm=e8836fccdff4e6da192b71b7b2a1ab609de655a98ebfea5e948569611887cee49767222a0c6a#rd,1,2017-7-4,0.0,1.0,1.0,0.0,44.0,0.0,2.0,,,,
606,【智库宁夏】宁夏社科院举行学习贯彻自治区第十二次党代会精神理论研讨会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484066&idx=2&sn=42f1e339777133ee682535fe4601450b&chksm=e8836fccdff4e6daf614f45699afa7b8792233d78c49c7aef4d6864f6344bddb833bf23163aa#rd,2,2017-7-4,0.0,1.0,1.0,0.0,29.0,0.0,1.0,,,,
607,【课题成果】杨云：民国宁夏自然灾害考略,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484066&idx=3&sn=1908383567cba3664623d82e63f446e8&chksm=e8836fccdff4e6daa032f783598aa8c956936ba12405bc3d2c60e6a916f1fa2804330a109e31#rd,3,2017-7-4,0.0,1.0,1.0,0.0,138.0,0.0,8.0,,,,
608,【社科理论】发展“大数据经济”助推宁夏实现“换道超车”,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484049&idx=1&sn=bc6bd6ae0c92675c71fc36e25c3c4cfa&chksm=e8836fffdff4e6e9abe5e27186c4b8af051e9cf54f22a26e78c269cd73f5874f758dcf6af37e#rd,1,2017-6-29,0.0,1.0,1.0,0.0,32.0,0.0,0.0,,,,
609,【工作动态】开展信息调研培训 提升信息报送质量,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484049&idx=2&sn=5d9facaf12d753160ec86a7824b3d76b&chksm=e8836fffdff4e6e924016e3579c3d9373aa142697d866075a3c3a26b682504e56427c7502dfe#rd,2,2017-6-29,0.0,1.0,1.0,0.0,42.0,0.0,0.0,,,,
610,【部门动态】《宁夏社会科学》出版特刊,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484049&idx=3&sn=d981f846637cbb63af2a619c91d974e9&chksm=e8836fffdff4e6e9d79c544df01d20a9dba6bc7e3f497763a685ee70281e5355f66c3e4e13c3#rd,3,2017-6-29,0.0,1.0,1.0,0.0,47.0,0.0,1.0,,,,
611,【学科动态】《宁夏地方历史文化论丛》（第二辑）出版发行,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484049&idx=4&sn=f9d6cc4218e6eb52eff42c535d5fda88&chksm=e8836fffdff4e6e94e5778949ed38f0f832b780aa3fcb04f6ad50b170273574e8e6c4e229619#rd,4,2017-6-29,0.0,1.0,1.0,0.0,30.0,0.0,1.0,,,,
612,【喜报】我院杨巧红、王林伶、保宏彪入选2016年“自治区青年拔尖人才”培育工程,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484049&idx=5&sn=28149fb19422b83e512f310c5daa850f&chksm=e8836fffdff4e6e98b50837fb8fa317625f53c343cbbc8da9f1f5fefd09e85f73d9bb2b7cea8#rd,5,2017-6-29,0.0,1.0,1.0,0.0,41.0,0.0,1.0,,,,
613,【社科理论】张廉：保持奋发有为的精神状态 践行实干兴宁的责任担当,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484038&idx=1&sn=c18705c2c2eaf379d2af61e1c01b12d6&chksm=e8836fe8dff4e6fe47a915c6025b90df6a5adf404c145b2bcc0eca7e0c73bf99e23bf25e6d2d#rd,1,2017-6-21,0.0,1.0,1.0,0.0,33.0,0.0,1.0,,,,
614,【课题成果】张耀武：加快宁夏实施企业“走出去”战略步伐的发展路径和对策建议,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484038&idx=2&sn=a96153cd3142b78a2132addb76e7e474&chksm=e8836fe8dff4e6fe6f9f4b300af54e5767d5d39c223bbbd15ff6656b5885602568a8d1b75335#rd,2,2017-6-21,0.0,1.0,1.0,0.0,31.0,0.0,0.0,,,,
615,【部门动态】安徽省地方志办公室巡视员刘成典一行来宁开展工作交流,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484038&idx=3&sn=882eb414b0ddb92dd0519282a6b77911&chksm=e8836fe8dff4e6feab0436cc4188f37d98a868f7c5058e6dba783daca9f26fe7667fd6700762#rd,3,2017-6-21,0.0,1.0,1.0,0.0,25.0,0.0,0.0,,,,
616,【社会关注】石泰峰在在中国共产党宁夏回族自治区第十二次代表大会上的报告,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484034&idx=1&sn=b4e125e83cb61e7d672a35a5d35b7455&chksm=e8836fecdff4e6fa0578be19f8c3008f7db5ab96a1bdc1008d3bfe7b37caa2eddfd4bdb6a414#rd,1,2017-6-20,0.0,1.0,1.0,0.0,15.0,0.0,0.0,,,,
617,【社科理论】商志晓：文化自信为中国道路注入强大精神动力,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484034&idx=2&sn=c890c9e00ecf9b0010e3a28e82654da1&chksm=e8836fecdff4e6faeaf70ee2dcfc3ab9b63d9d3f9ce3495364f6037c7a114194006e8a750c1b#rd,2,2017-6-20,0.0,1.0,1.0,0.0,21.0,0.0,1.0,,,,
618,【部门动态】“民国时期文献编目研修班”在南京召开,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484034&idx=3&sn=2b78d54af4330bffe65cc0ab38c1750a&chksm=e8836fecdff4e6fa8a97d10ac5497f6607296161c592e142c64840fb757ea9ae0dab339fc85a#rd,3,2017-6-20,0.0,1.0,1.0,0.0,29.0,0.0,0.0,,,,
619,【喜报】我院3项课题获批2017年度国家社科基金项目,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484034&idx=4&sn=0c8f7c27b74f865466b625eb8c3527eb&chksm=e8836fecdff4e6fa0c36e73742670a04e0d4735b5d373c3af3deca6640f6b36fa4558a98133b#rd,4,2017-6-20,0.0,1.0,1.0,0.0,57.0,0.0,5.0,,,,
620,【工作要闻】宁夏社会科学院举办学习贯彻自治区第十二次党代会精神报告会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484027&idx=1&sn=7de0e99545320c33a1f5699f635b21c1&chksm=e8836f15dff4e603c9b7093790b805790733a4a2fc755e9d7384689435da47740e4bb9ff8cac#rd,1,2017-6-16,0.0,1.0,1.0,0.0,37.0,0.0,2.0,,,,
621,【社科党建】我院召开推进“两学一做”学习教育常态化制度化工作部署会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484027&idx=2&sn=42d30360ccadb23ac839590d5037da9d&chksm=e8836f15dff4e603e1da569316dfc1224d97a4214d0db57a82c3cfbd211d8df2f4a03d614013#rd,2,2017-6-16,0.0,1.0,1.0,0.0,15.0,0.0,1.0,,,,
622,【社科理论】王林伶：全面深化改革开放 激活发展动力活力,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484027&idx=3&sn=61c43c36f08fa7ebef7abf4bbc7cb98a&chksm=e8836f15dff4e603102533ef4fed76a10672042d9ccc1b7bf3e6fc29c70d7c644a28f2bbca20#rd,3,2017-6-16,0.0,1.0,1.0,0.0,39.0,0.0,3.0,,,,
623,【智库宁夏】《2018宁夏法治蓝皮书》 编纂工作会议在自治区政法委召开,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484018&idx=1&sn=abacc1e97b8b63a670d70940c416314e&chksm=e8836f1cdff4e60aa8e219400bbfededdc10fd3334d31e72d7a17fa804be5f527935e7578960#rd,1,2017-6-13,0.0,1.0,1.0,0.0,22.0,0.0,0.0,,,,
624,【社科理论】李文庆：大力实施脱贫富民战略,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484018&idx=2&sn=9c6be86e7c5c68c575416975eebe8595&chksm=e8836f1cdff4e60a8920bca7039d1c9c19871f41c7aae6efbc5941387c6a87cfa63556102052#rd,2,2017-6-13,0.0,1.0,1.0,0.0,26.0,0.0,1.0,,,,
625,【部门动态】社会学法学研究所2017首次学术沙龙成功举办,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484018&idx=3&sn=be48107a77a464ea9bddb1739b93e01f&chksm=e8836f1cdff4e60ac1bc801d702bcc8e36223bf5dc023c705be98e49a393c0780da9fc329fa5#rd,3,2017-6-13,0.0,1.0,1.0,0.0,29.0,0.0,0.0,,,,
626,【学科动态】地方历史文化学科举办学术讲座,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484018&idx=4&sn=8dc21cf8d0b10d08b049ae25342b5973&chksm=e8836f1cdff4e60a4152f4e033391fb5c763972b16f764eceef78f849dc2b9fbf0abe3dc2b91#rd,4,2017-6-13,0.0,1.0,1.0,0.0,49.0,0.0,3.0,,,,
627,【时政要闻】中共宁夏回族自治区第十二次代表大会隆重开幕,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484011&idx=1&sn=6adb642dd180b00af360e58bf8eaf582&chksm=e8836f05dff4e61394a6901807b7b31494d6e2150d75c18e9a493a445e633df35ab9b67174b0#rd,1,2017-6-6,0.0,1.0,1.0,0.0,36.0,0.0,1.0,,,,
628,【媒体聚焦】《宁夏通志》首发,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484005&idx=1&sn=3ec374677d5c16677ffdd27e2e4d77a0&chksm=e8836f0bdff4e61dcf38da57c03bd3525baa61d1b68f4da260f4c61f6ba7f12cbae9f9a9c8e7#rd,1,2017-6-2,0.0,1.0,1.0,0.0,39.0,0.0,2.0,,,,
629,【喜迎自治区第十二次党代会】宁夏以科技为笔描绘发展新华章,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484005&idx=2&sn=2906da3db88feb5d1de21be5e95789e2&chksm=e8836f0bdff4e61dc251a97b30e7f8e6bcea497c93ac90ed561df93a092706e4ae87f3b3a8a3#rd,2,2017-6-2,0.0,1.0,1.0,0.0,16.0,0.0,0.0,,,,
630,【智库建设】学习习近平“智库观”，推动中国智库建设健康发展,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484005&idx=3&sn=a5fe4147944af9345892581260837c20&chksm=e8836f0bdff4e61d090096f7b0f43d4da14574ef3b92dcaa459d403f849ff4f317fb98a81e89#rd,3,2017-6-2,0.0,1.0,1.0,0.0,18.0,0.0,1.0,,,,
631,【部门动态】地方志办公室人员参加第七届中国地方志学术年会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484005&idx=4&sn=dd10b0888bbcba9bae4650149c611ddd&chksm=e8836f0bdff4e61dd1b5879481bac37cbf5d21d54ace6d5c206f088dc46f0fa9d71d2aefd781#rd,4,2017-6-2,0.0,1.0,1.0,0.0,51.0,0.0,2.0,,,,
632,【工作要闻】创新科研经费管理  服务科研实际工作,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484000&idx=1&sn=4dffdc7d540a7aa45948ce467e123a6b&chksm=e8836f0edff4e618a63782b080b86973930f091133b79e6dccbd05d8ed57a5788498d9033122#rd,1,2017-6-1,0.0,1.0,1.0,0.0,44.0,0.0,1.0,,,,
633,【喜迎自治区第十二次党代会】从“景点旅游”走向“全域旅游” ——宁夏旅游业五年发展回顾,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484000&idx=2&sn=ba389e76a4f127149db4c828822afcee&chksm=e8836f0edff4e61821e6098ba3f9949eabae2541b9dc8b990585aace65b40e168995bf06c451#rd,2,2017-6-1,0.0,1.0,1.0,0.0,21.0,0.0,0.0,,,,
634,【部门动态】农村经济研究所参加全国社科农经协作网络大会,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484000&idx=3&sn=16887c99f652ff27f69221d0306d70c9&chksm=e8836f0edff4e618c7a21fe5f7828ff3c35e7098ba068dc9f3fb646ff01f1c9eadfea698c557#rd,3,2017-6-1,0.0,1.0,1.0,0.0,24.0,0.0,1.0,,,,
635,【调研实践】综合经济研究所开展宁夏经济新方位问题调研,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247484000&idx=4&sn=339630a5a65914874c0533ede39244e8&chksm=e8836f0edff4e6189685a1d4f20e0cf8bd1c034cbbe0e38a7306739c2dcca3ea4109d897203e#rd,4,2017-6-1,0.0,1.0,1.0,0.0,25.0,0.0,0.0,,,,
636,【工作要闻】宁夏社会科学院举办深化“两学一做”学习教育建设自治区综合智库学习班,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247483986&idx=1&sn=d70de669d976878d2c920ffeb25b78fc&chksm=e8836f3cdff4e62a2fdfa949305c31dc63c98545edcd3a7720f81e73143c68f403b275a204ab#rd,1,2017-5-29,0.0,1.0,1.0,0.0,31.0,0.0,1.0,,,,
637,【喜迎自治区第十二次党代会】宁夏回族自治区党委十一届十次全会在银川召开,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247483986&idx=2&sn=dfd01c25fde8213391e4e9d349cceb3d&chksm=e8836f3cdff4e62a34cc0c66e93891e2ce95d86dc677d080b1cb279c00d5aa6a6dfcbd3cc25a#rd,2,2017-5-29,0.0,1.0,1.0,0.0,15.0,0.0,0.0,,,,
638,【部门动态】《西夏研究》编辑部赴上海参加“咬文嚼字讲习所”培训班并赴南京大学调研约稿,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247483986&idx=3&sn=0e1b15ec955fec0c5bdef138f8d60c73&chksm=e8836f3cdff4e62adc86828802c99825522f232091c2ea6b92b8c006510b7f4fb454fc963333#rd,3,2017-5-29,0.0,1.0,1.0,0.0,54.0,0.0,4.0,,,,
639,【社科发展】中共中央印发《关于加快构建中国特色哲学社会科学的意见》,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247483978&idx=1&sn=4fc07d13b205aefda98a446371773724&chksm=e8836f24dff4e632d56d596a8402a6f317d19a752950da46877dc5fbb4ed36ebb130dd64b377#rd,1,2017-5-22,0.0,1.0,1.0,0.0,28.0,0.0,1.0,,,,
640,【调研实践】农村经济研究所“精准扶贫精准脱贫 百村调研”项目完成第一阶段调研,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247483978&idx=2&sn=6d9d4ab00764828a5eed80bec2e1af6a&chksm=e8836f24dff4e632ed1b429473ec42085345f5a280b246668de112c1f7186ead25d0aa0bd89e#rd,2,2017-5-22,0.0,1.0,1.0,0.0,35.0,0.0,1.0,,,,
641,【学科动态】西夏学科赴鄂托克前旗和鄂尔多斯市考察古城遗迹,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247483978&idx=3&sn=ac5c6d6023417f6316a6c6e168970a34&chksm=e8836f24dff4e632c0c31f2f03f0396c470d63005e6d7cbfc5188ac98b46ddda8013dd640b27#rd,3,2017-5-22,0.0,1.0,1.0,0.0,35.0,0.0,2.0,,,,
642,【工作要闻】全区“5•18”地方志宣传日活动暨《宁夏通志》首发式在银川举行,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247483972&idx=1&sn=5463e016de70465ac74c70f827f2b896&chksm=e8836f2adff4e63c763a03009220239a32abf7d7ee348500260dd75c66a355f63178156e3f90#rd,1,2017-5-19,0.0,1.0,1.0,0.0,50.0,0.0,4.0,,,,
643,【社科发展】习近平致中国社会科学院建院40周年的贺信,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247483972&idx=2&sn=72bea1788045f27995dac960835eda21&chksm=e8836f2adff4e63c8cce6982a691d5d2ec66aa3a303eb5023f0b7833941231da0efafb862dd3#rd,2,2017-5-19,0.0,1.0,1.0,0.0,7.0,0.0,0.0,,,,
644,【调研实践】“宁夏村落文化研究”课题组赴隆德县、固原市考察,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247483972&idx=3&sn=05281a33f247c7d13aaeaa74d73b1cd5&chksm=e8836f2adff4e63cc553794a7addf85b59ff9a43dd4139d961c8fb0a0725849812efca3be447#rd,3,2017-5-19,0.0,1.0,1.0,0.0,35.0,0.0,2.0,,,,
645,【时政解读】共建“一带一路”：理念、实践与中国的贡献,http://mp.weixin.qq.com/s?__biz=MzIzMzY2NzU4NQ==&mid=2247483954&idx=1&sn=4f809f3250ec29288a9957e2e1e3b33a&chksm=e8836f5cdff4e64a70d5d92699c8d1a85f0607f5abbed253bcf8cd8b0a1fccf7eb4176d17976#rd,1,2017-5-12,0.0,1.0,1.0,0.0,16.0,0.0,1.0,,,,
